image,class
v_ModifiedSteeple_86.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_86.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_86.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_87.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_87.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_87.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_87.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_87.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_87.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_87.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_87.avi_frame15.jpg,ModifiedSteeple
v_ModifiedSteeple_87.avi_frame16.jpg,ModifiedSteeple
v_ModifiedSteeple_87.avi_frame17.jpg,ModifiedSteeple
v_ModifiedSteeple_87.avi_frame18.jpg,ModifiedSteeple
v_ModifiedSteeple_87.avi_frame19.jpg,ModifiedSteeple
v_ModifiedSteeple_87.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_87.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_87.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_87.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_87.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_87.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_87.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_87.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_88.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_88.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_88.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_88.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_88.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_88.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_88.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_88.avi_frame15.jpg,ModifiedSteeple
v_ModifiedSteeple_88.avi_frame16.jpg,ModifiedSteeple
v_ModifiedSteeple_88.avi_frame17.jpg,ModifiedSteeple
v_ModifiedSteeple_88.avi_frame18.jpg,ModifiedSteeple
v_ModifiedSteeple_88.avi_frame19.jpg,ModifiedSteeple
v_ModifiedSteeple_88.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_88.avi_frame20.jpg,ModifiedSteeple
v_ModifiedSteeple_88.avi_frame21.jpg,ModifiedSteeple
v_ModifiedSteeple_88.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_88.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_88.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_88.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_88.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_88.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_88.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_89.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_89.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_89.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_89.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_89.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_89.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_89.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_89.avi_frame15.jpg,ModifiedSteeple
v_ModifiedSteeple_89.avi_frame16.jpg,ModifiedSteeple
v_ModifiedSteeple_89.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_89.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_89.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_89.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_89.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_89.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_89.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_89.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_9.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_9.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_9.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_9.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_9.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_9.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_9.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_9.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_9.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_9.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_9.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_9.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_9.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_9.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_9.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_90.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_90.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_90.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_90.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_90.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_90.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_90.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_90.avi_frame15.jpg,ModifiedSteeple
v_ModifiedSteeple_90.avi_frame16.jpg,ModifiedSteeple
v_ModifiedSteeple_90.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_90.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_90.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_90.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_90.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_90.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_90.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_90.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_91.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_91.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_91.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_91.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_91.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_91.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_91.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_91.avi_frame15.jpg,ModifiedSteeple
v_ModifiedSteeple_91.avi_frame16.jpg,ModifiedSteeple
v_ModifiedSteeple_91.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_91.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_91.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_91.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_91.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_91.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_91.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_91.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_92.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_92.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_92.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_92.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_92.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_92.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_92.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_92.avi_frame15.jpg,ModifiedSteeple
v_ModifiedSteeple_92.avi_frame16.jpg,ModifiedSteeple
v_ModifiedSteeple_92.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_92.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_92.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_92.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_92.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_92.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_92.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_92.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_93.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_93.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_93.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_93.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_93.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_93.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_93.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_93.avi_frame15.jpg,ModifiedSteeple
v_ModifiedSteeple_93.avi_frame16.jpg,ModifiedSteeple
v_ModifiedSteeple_93.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_93.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_93.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_93.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_93.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_93.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_93.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_93.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_94.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_94.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_94.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_94.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_94.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_94.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_94.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_94.avi_frame15.jpg,ModifiedSteeple
v_ModifiedSteeple_94.avi_frame16.jpg,ModifiedSteeple
v_ModifiedSteeple_94.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_94.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_94.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_94.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_94.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_94.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_94.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_94.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_95.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_95.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_95.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_95.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_95.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_95.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_95.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_95.avi_frame15.jpg,ModifiedSteeple
v_ModifiedSteeple_95.avi_frame16.jpg,ModifiedSteeple
v_ModifiedSteeple_95.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_95.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_95.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_95.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_95.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_95.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_95.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_95.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_96.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_96.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_96.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_96.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_96.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_96.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_96.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_96.avi_frame15.jpg,ModifiedSteeple
v_ModifiedSteeple_96.avi_frame16.jpg,ModifiedSteeple
v_ModifiedSteeple_96.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_96.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_96.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_96.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_96.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_96.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_96.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_96.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_97.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_97.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_97.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_97.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_97.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_97.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_97.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_97.avi_frame15.jpg,ModifiedSteeple
v_ModifiedSteeple_97.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_97.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_97.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_97.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_97.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_97.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_97.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_97.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_98.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_98.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_98.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_98.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_98.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_98.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_98.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_98.avi_frame15.jpg,ModifiedSteeple
v_ModifiedSteeple_98.avi_frame16.jpg,ModifiedSteeple
v_ModifiedSteeple_98.avi_frame17.jpg,ModifiedSteeple
v_ModifiedSteeple_98.avi_frame18.jpg,ModifiedSteeple
v_ModifiedSteeple_98.avi_frame19.jpg,ModifiedSteeple
v_ModifiedSteeple_98.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_98.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_98.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_98.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_98.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_98.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_98.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_98.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_99.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_99.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_99.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_99.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_99.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_99.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_99.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_99.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_99.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_99.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_99.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_99.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_99.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_99.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_99.avi_frame9.jpg,ModifiedSteeple
v_Pointing_0.avi_frame0.jpg,Pointing
v_Pointing_0.avi_frame1.jpg,Pointing
v_Pointing_1.avi_frame0.jpg,Pointing
v_Pointing_1.avi_frame1.jpg,Pointing
v_Pointing_1.avi_frame2.jpg,Pointing
v_Pointing_1.avi_frame3.jpg,Pointing
v_Pointing_10.avi_frame0.jpg,Pointing
v_Pointing_10.avi_frame1.jpg,Pointing
v_Pointing_10.avi_frame2.jpg,Pointing
v_Pointing_101.avi_frame0.jpg,Pointing
v_Pointing_101.avi_frame1.jpg,Pointing
v_Pointing_101.avi_frame10.jpg,Pointing
v_Pointing_101.avi_frame11.jpg,Pointing
v_Pointing_101.avi_frame12.jpg,Pointing
v_Pointing_101.avi_frame2.jpg,Pointing
v_Pointing_101.avi_frame3.jpg,Pointing
v_Pointing_101.avi_frame4.jpg,Pointing
v_Pointing_101.avi_frame5.jpg,Pointing
v_Pointing_101.avi_frame6.jpg,Pointing
v_Pointing_101.avi_frame7.jpg,Pointing
v_Pointing_101.avi_frame8.jpg,Pointing
v_Pointing_101.avi_frame9.jpg,Pointing
v_Pointing_102.avi_frame0.jpg,Pointing
v_Pointing_102.avi_frame1.jpg,Pointing
v_Pointing_102.avi_frame10.jpg,Pointing
v_Pointing_102.avi_frame11.jpg,Pointing
v_Pointing_102.avi_frame12.jpg,Pointing
v_Pointing_102.avi_frame13.jpg,Pointing
v_Pointing_102.avi_frame14.jpg,Pointing
v_Pointing_102.avi_frame15.jpg,Pointing
v_Pointing_102.avi_frame16.jpg,Pointing
v_Pointing_102.avi_frame17.jpg,Pointing
v_Pointing_102.avi_frame18.jpg,Pointing
v_Pointing_102.avi_frame19.jpg,Pointing
v_Pointing_102.avi_frame2.jpg,Pointing
v_Pointing_102.avi_frame3.jpg,Pointing
v_Pointing_102.avi_frame4.jpg,Pointing
v_Pointing_102.avi_frame5.jpg,Pointing
v_Pointing_102.avi_frame6.jpg,Pointing
v_Pointing_102.avi_frame7.jpg,Pointing
v_Pointing_102.avi_frame8.jpg,Pointing
v_Pointing_102.avi_frame9.jpg,Pointing
v_Pointing_103.avi_frame0.jpg,Pointing
v_Pointing_103.avi_frame1.jpg,Pointing
v_Pointing_103.avi_frame10.jpg,Pointing
v_Pointing_103.avi_frame11.jpg,Pointing
v_Pointing_103.avi_frame12.jpg,Pointing
v_Pointing_103.avi_frame13.jpg,Pointing
v_Pointing_103.avi_frame14.jpg,Pointing
v_Pointing_103.avi_frame15.jpg,Pointing
v_Pointing_103.avi_frame16.jpg,Pointing
v_Pointing_103.avi_frame17.jpg,Pointing
v_Pointing_103.avi_frame2.jpg,Pointing
v_Pointing_103.avi_frame3.jpg,Pointing
v_Pointing_103.avi_frame4.jpg,Pointing
v_Pointing_103.avi_frame5.jpg,Pointing
v_Pointing_103.avi_frame6.jpg,Pointing
v_Pointing_103.avi_frame7.jpg,Pointing
v_Pointing_103.avi_frame8.jpg,Pointing
v_Pointing_103.avi_frame9.jpg,Pointing
v_Pointing_104.avi_frame0.jpg,Pointing
v_Pointing_104.avi_frame1.jpg,Pointing
v_Pointing_104.avi_frame10.jpg,Pointing
v_Pointing_104.avi_frame11.jpg,Pointing
v_Pointing_104.avi_frame12.jpg,Pointing
v_Pointing_104.avi_frame2.jpg,Pointing
v_Pointing_104.avi_frame3.jpg,Pointing
v_Pointing_104.avi_frame4.jpg,Pointing
v_Pointing_104.avi_frame5.jpg,Pointing
v_Pointing_104.avi_frame6.jpg,Pointing
v_Pointing_104.avi_frame7.jpg,Pointing
v_Pointing_104.avi_frame8.jpg,Pointing
v_Pointing_104.avi_frame9.jpg,Pointing
v_Pointing_105.avi_frame0.jpg,Pointing
v_Pointing_105.avi_frame1.jpg,Pointing
v_Pointing_105.avi_frame10.jpg,Pointing
v_Pointing_105.avi_frame11.jpg,Pointing
v_Pointing_105.avi_frame12.jpg,Pointing
v_Pointing_105.avi_frame13.jpg,Pointing
v_Pointing_105.avi_frame14.jpg,Pointing
v_Pointing_105.avi_frame2.jpg,Pointing
v_Pointing_105.avi_frame3.jpg,Pointing
v_Pointing_105.avi_frame4.jpg,Pointing
v_Pointing_105.avi_frame5.jpg,Pointing
v_Pointing_105.avi_frame6.jpg,Pointing
v_Pointing_105.avi_frame7.jpg,Pointing
v_Pointing_105.avi_frame8.jpg,Pointing
v_Pointing_105.avi_frame9.jpg,Pointing
v_Pointing_106.avi_frame0.jpg,Pointing
v_Pointing_106.avi_frame1.jpg,Pointing
v_Pointing_106.avi_frame10.jpg,Pointing
v_Pointing_106.avi_frame11.jpg,Pointing
v_Pointing_106.avi_frame12.jpg,Pointing
v_Pointing_106.avi_frame13.jpg,Pointing
v_Pointing_106.avi_frame14.jpg,Pointing
v_Pointing_106.avi_frame15.jpg,Pointing
v_Pointing_106.avi_frame16.jpg,Pointing
v_Pointing_106.avi_frame17.jpg,Pointing
v_Pointing_106.avi_frame18.jpg,Pointing
v_Pointing_106.avi_frame19.jpg,Pointing
v_Pointing_106.avi_frame2.jpg,Pointing
v_Pointing_106.avi_frame20.jpg,Pointing
v_Pointing_106.avi_frame21.jpg,Pointing
v_Pointing_106.avi_frame3.jpg,Pointing
v_Pointing_106.avi_frame4.jpg,Pointing
v_Pointing_106.avi_frame5.jpg,Pointing
v_Pointing_106.avi_frame6.jpg,Pointing
v_Pointing_106.avi_frame7.jpg,Pointing
v_Pointing_106.avi_frame8.jpg,Pointing
v_Pointing_106.avi_frame9.jpg,Pointing
v_Pointing_107.avi_frame0.jpg,Pointing
v_Pointing_107.avi_frame1.jpg,Pointing
v_Pointing_107.avi_frame10.jpg,Pointing
v_Pointing_107.avi_frame11.jpg,Pointing
v_Pointing_107.avi_frame12.jpg,Pointing
v_Pointing_107.avi_frame2.jpg,Pointing
v_Pointing_107.avi_frame3.jpg,Pointing
v_Pointing_107.avi_frame4.jpg,Pointing
v_Pointing_107.avi_frame5.jpg,Pointing
v_Pointing_107.avi_frame6.jpg,Pointing
v_Pointing_107.avi_frame7.jpg,Pointing
v_Pointing_107.avi_frame8.jpg,Pointing
v_Pointing_107.avi_frame9.jpg,Pointing
v_Pointing_108.avi_frame0.jpg,Pointing
v_Pointing_108.avi_frame1.jpg,Pointing
v_Pointing_108.avi_frame10.jpg,Pointing
v_Pointing_108.avi_frame2.jpg,Pointing
v_Pointing_108.avi_frame3.jpg,Pointing
v_Pointing_108.avi_frame4.jpg,Pointing
v_Pointing_108.avi_frame5.jpg,Pointing
v_Pointing_108.avi_frame6.jpg,Pointing
v_Pointing_108.avi_frame7.jpg,Pointing
v_Pointing_108.avi_frame8.jpg,Pointing
v_Pointing_108.avi_frame9.jpg,Pointing
v_Pointing_109.avi_frame0.jpg,Pointing
v_Pointing_109.avi_frame1.jpg,Pointing
v_Pointing_109.avi_frame10.jpg,Pointing
v_Pointing_109.avi_frame11.jpg,Pointing
v_Pointing_109.avi_frame2.jpg,Pointing
v_Pointing_109.avi_frame3.jpg,Pointing
v_Pointing_109.avi_frame4.jpg,Pointing
v_Pointing_109.avi_frame5.jpg,Pointing
v_Pointing_109.avi_frame6.jpg,Pointing
v_Pointing_109.avi_frame7.jpg,Pointing
v_Pointing_109.avi_frame8.jpg,Pointing
v_Pointing_109.avi_frame9.jpg,Pointing
v_Pointing_11.avi_frame0.jpg,Pointing
v_Pointing_11.avi_frame1.jpg,Pointing
v_Pointing_11.avi_frame2.jpg,Pointing
v_Pointing_11.avi_frame3.jpg,Pointing
v_Pointing_11.avi_frame4.jpg,Pointing
v_Pointing_11.avi_frame5.jpg,Pointing
v_Pointing_110.avi_frame0.jpg,Pointing
v_Pointing_110.avi_frame1.jpg,Pointing
v_Pointing_110.avi_frame10.jpg,Pointing
v_Pointing_110.avi_frame11.jpg,Pointing
v_Pointing_110.avi_frame12.jpg,Pointing
v_Pointing_110.avi_frame13.jpg,Pointing
v_Pointing_110.avi_frame14.jpg,Pointing
v_Pointing_110.avi_frame15.jpg,Pointing
v_Pointing_110.avi_frame16.jpg,Pointing
v_Pointing_110.avi_frame17.jpg,Pointing
v_Pointing_110.avi_frame2.jpg,Pointing
v_Pointing_110.avi_frame3.jpg,Pointing
v_Pointing_110.avi_frame4.jpg,Pointing
v_Pointing_110.avi_frame5.jpg,Pointing
v_Pointing_110.avi_frame6.jpg,Pointing
v_Pointing_110.avi_frame7.jpg,Pointing
v_Pointing_110.avi_frame8.jpg,Pointing
v_Pointing_110.avi_frame9.jpg,Pointing
v_Pointing_111.avi_frame0.jpg,Pointing
v_Pointing_111.avi_frame1.jpg,Pointing
v_Pointing_111.avi_frame10.jpg,Pointing
v_Pointing_111.avi_frame11.jpg,Pointing
v_Pointing_111.avi_frame12.jpg,Pointing
v_Pointing_111.avi_frame13.jpg,Pointing
v_Pointing_111.avi_frame14.jpg,Pointing
v_Pointing_111.avi_frame15.jpg,Pointing
v_Pointing_111.avi_frame16.jpg,Pointing
v_Pointing_111.avi_frame17.jpg,Pointing
v_Pointing_111.avi_frame18.jpg,Pointing
v_Pointing_111.avi_frame2.jpg,Pointing
v_Pointing_111.avi_frame3.jpg,Pointing
v_Pointing_111.avi_frame4.jpg,Pointing
v_Pointing_111.avi_frame5.jpg,Pointing
v_Pointing_111.avi_frame6.jpg,Pointing
v_Pointing_111.avi_frame7.jpg,Pointing
v_Pointing_111.avi_frame8.jpg,Pointing
v_Pointing_111.avi_frame9.jpg,Pointing
v_Pointing_12.avi_frame0.jpg,Pointing
v_Pointing_12.avi_frame1.jpg,Pointing
v_Pointing_12.avi_frame2.jpg,Pointing
v_Pointing_12.avi_frame3.jpg,Pointing
v_Pointing_13.avi_frame0.jpg,Pointing
v_Pointing_13.avi_frame1.jpg,Pointing
v_Pointing_13.avi_frame10.jpg,Pointing
v_Pointing_13.avi_frame2.jpg,Pointing
v_Pointing_13.avi_frame3.jpg,Pointing
v_Pointing_13.avi_frame4.jpg,Pointing
v_Pointing_13.avi_frame5.jpg,Pointing
v_Pointing_13.avi_frame6.jpg,Pointing
v_Pointing_13.avi_frame7.jpg,Pointing
v_Pointing_13.avi_frame8.jpg,Pointing
v_Pointing_13.avi_frame9.jpg,Pointing
v_Pointing_14.avi_frame0.jpg,Pointing
v_Pointing_14.avi_frame1.jpg,Pointing
v_Pointing_14.avi_frame2.jpg,Pointing
v_Pointing_14.avi_frame3.jpg,Pointing
v_Pointing_14.avi_frame4.jpg,Pointing
v_Pointing_14.avi_frame5.jpg,Pointing
v_Pointing_14.avi_frame6.jpg,Pointing
v_Pointing_15.avi_frame0.jpg,Pointing
v_Pointing_15.avi_frame1.jpg,Pointing
v_Pointing_15.avi_frame2.jpg,Pointing
